Date,Temperature,Precipitation,ID_Time,Time,
9/17/2024 17:00,20.5,0,17,0.708333333,
9/17/2024 18:00,19.4,0,18,0.75,
9/17/2024 19:00,19.1,0,19,0.791666667,
9/17/2024 20:00,17.5,0,20,0.833333333,
9/17/2024 21:00,16.2,0,21,0.875,
9/17/2024 22:00,15.8,0,22,0.916666667,
9/17/2024 23:00,15.2,0,23,0.958333333,
9/18/2024 0:00,14.7,0,0,0,
9/18/2024 1:00,14.3,0,1,0.041666667,
9/18/2024 2:00,13.9,0,2,0.083333333,
9/18/2024 3:00,13.7,0,3,0.125,
9/18/2024 4:00,13.3,0,4,0.166666667,
9/18/2024 5:00,12.9,0,5,0.208333333,
9/18/2024 6:00,12.6,0,6,0.25,
9/18/2024 7:00,12.7,0,7,0.291666667,
9/18/2024 8:00,12.6,0,8,0.333333333,
9/18/2024 9:00,13.2,0,9,0.375,
9/18/2024 10:00,13.8,0,10,0.416666667,
9/18/2024 11:00,15.3,0,11,0.458333333,
9/18/2024 12:00,16.9,0,12,0.5,
9/18/2024 13:00,19.5,0,13,0.541666667,
9/18/2024 14:00,20.7,0,14,0.583333333,
9/18/2024 15:00,22,0,15,0.625,
9/18/2024 16:00,22.7,0,16,0.666666667,
9/18/2024 17:00,22.7,0,17,0.708333333,
9/18/2024 18:00,22.5,0,18,0.75,
9/18/2024 19:00,21.1,0,19,0.791666667,
9/18/2024 20:00,19.3,0,20,0.833333333,
9/18/2024 21:00,18.3,0,21,0.875,
9/18/2024 22:00,17.5,0,22,0.916666667,
9/18/2024 23:00,16.5,0,23,0.958333333,
9/19/2024 0:00,15.7,0,0,0,
9/19/2024 1:00,15.1,0,1,0.041666667,
9/19/2024 2:00,14.2,0,2,0.083333333,
9/19/2024 3:00,14.1,0,3,0.125,
9/19/2024 4:00,13.5,0,4,0.166666667,
9/19/2024 5:00,13.4,0,5,0.208333333,
9/19/2024 6:00,14.3,0,6,0.25,
9/19/2024 7:00,13.2,0,7,0.291666667,
9/19/2024 8:00,12.9,0,8,0.333333333,
9/19/2024 9:00,13.9,0,9,0.375,
9/19/2024 10:00,14.3,0,10,0.416666667,
9/19/2024 11:00,15.1,0,11,0.458333333,
9/19/2024 12:00,17.1,0,12,0.5,
9/19/2024 13:00,19.2,0,13,0.541666667,
9/19/2024 14:00,20,0,14,0.583333333,
9/19/2024 15:00,21.3,0,15,0.625,
9/19/2024 16:00,21.9,0,16,0.666666667,
9/19/2024 17:00,21.2,0,17,0.708333333,
9/19/2024 18:00,20.6,0,18,0.75,
9/19/2024 19:00,19.5,0,19,0.791666667,
9/19/2024 20:00,17.9,0,20,0.833333333,
9/19/2024 21:00,17.2,0,21,0.875,
9/19/2024 22:00,16.1,0,22,0.916666667,
9/19/2024 23:00,15.5,0,23,0.958333333,
9/20/2024 0:00,15.5,0,0,0,
9/20/2024 1:00,16.4,0,1,0.041666667,
9/20/2024 2:00,16.3,0,2,0.083333333,
9/20/2024 3:00,15.3,0,3,0.125,
9/20/2024 4:00,15.4,0,4,0.166666667,
9/20/2024 5:00,14.1,0,5,0.208333333,
9/20/2024 6:00,13.9,0,6,0.25,
9/20/2024 7:00,13.7,0,7,0.291666667,
9/20/2024 8:00,13.9,0,8,0.333333333,
9/20/2024 9:00,15.6,0,9,0.375,
9/20/2024 10:00,16.9,0,10,0.416666667,
9/20/2024 11:00,17.3,0,11,0.458333333,
9/20/2024 12:00,20.3,0,12,0.5,
9/20/2024 13:00,21.9,0,13,0.541666667,
9/20/2024 14:00,22,0,14,0.583333333,
9/20/2024 15:00,23,0,15,0.625,
9/20/2024 16:00,23.2,0,16,0.666666667,
9/20/2024 17:00,22.3,0,17,0.708333333,
9/20/2024 18:00,22.1,0,18,0.75,
9/20/2024 19:00,21.5,0,19,0.791666667,
9/20/2024 20:00,18.8,0,20,0.833333333,
9/20/2024 21:00,18.1,0,21,0.875,
9/20/2024 22:00,17.1,0,22,0.916666667,
9/20/2024 23:00,16.3,0,23,0.958333333,
9/21/2024 0:00,15.8,0,0,0,
9/21/2024 1:00,14.7,0,1,0.041666667,
9/21/2024 2:00,14.3,0,2,0.083333333,
9/21/2024 3:00,13.6,0,3,0.125,
9/21/2024 4:00,13.1,0,4,0.166666667,
9/21/2024 5:00,12.8,0,5,0.208333333,
9/21/2024 6:00,12.1,0,6,0.25,
9/21/2024 7:00,12,0,7,0.291666667,
9/21/2024 8:00,11.9,0,8,0.333333333,
9/21/2024 9:00,13.1,0,9,0.375,
9/21/2024 10:00,15.5,0,10,0.416666667,
9/21/2024 11:00,17.5,0,11,0.458333333,
9/21/2024 12:00,20.1,0,12,0.5,
9/21/2024 13:00,22,0,13,0.541666667,
9/21/2024 14:00,22.3,0,14,0.583333333,
9/21/2024 15:00,23.5,0,15,0.625,
9/21/2024 16:00,23.7,0,16,0.666666667,
9/21/2024 17:00,23.1,0,17,0.708333333,
9/21/2024 18:00,22.9,0,18,0.75,
9/21/2024 19:00,22,0,19,0.791666667,
9/21/2024 20:00,19.2,0,20,0.833333333,
9/21/2024 21:00,17.8,0,21,0.875,
9/21/2024 22:00,17.9,0,22,0.916666667,
9/21/2024 23:00,16,0,23,0.958333333,
9/22/2024 0:00,14.9,0,0,0,
9/22/2024 1:00,14.8,0,1,0.041666667,
9/22/2024 2:00,13.7,0,2,0.083333333,
9/22/2024 3:00,12.7,0,3,0.125,
9/22/2024 4:00,12.6,0,4,0.166666667,
9/22/2024 5:00,11.7,0,5,0.208333333,
9/22/2024 6:00,11.4,0,6,0.25,
9/22/2024 7:00,11.2,0,7,0.291666667,
9/22/2024 8:00,11.6,0,8,0.333333333,
9/22/2024 9:00,14,0,9,0.375,
9/22/2024 10:00,16,0,10,0.416666667,
9/22/2024 11:00,17.8,0,11,0.458333333,
9/22/2024 12:00,19.8,0,12,0.5,
9/22/2024 13:00,22.8,0,13,0.541666667,
9/22/2024 14:00,22.2,0,14,0.583333333,
9/22/2024 15:00,24,0,15,0.625,
9/22/2024 16:00,24.6,0,16,0.666666667,
9/22/2024 17:00,24,0,17,0.708333333,
9/22/2024 18:00,23.4,0,18,0.75,
9/22/2024 19:00,22.8,0,19,0.791666667,
9/22/2024 20:00,20.3,0,20,0.833333333,
9/22/2024 21:00,18.7,0,21,0.875,
9/22/2024 22:00,18.4,0,22,0.916666667,
9/22/2024 23:00,17.1,0,23,0.958333333,
9/23/2024 0:00,15.9,0,0,0,
9/23/2024 1:00,15.1,0,1,0.041666667,
9/23/2024 2:00,15.2,0,2,0.083333333,
9/23/2024 3:00,14.6,0,3,0.125,
9/23/2024 4:00,15.1,0,4,0.166666667,
9/23/2024 5:00,13.4,0,5,0.208333333,
9/23/2024 6:00,13.3,0,6,0.25,
9/23/2024 7:00,13.4,0,7,0.291666667,
9/23/2024 8:00,13.7,0,8,0.333333333,
9/23/2024 9:00,14.8,0,9,0.375,
9/23/2024 10:00,16.4,0,10,0.416666667,
9/23/2024 11:00,17.7,0,11,0.458333333,
9/23/2024 12:00,18.6,0.1,12,0.5,
9/23/2024 13:00,21.5,0,13,0.541666667,
9/23/2024 14:00,20.5,0,14,0.583333333,
9/23/2024 15:00,21.7,0,15,0.625,
9/23/2024 16:00,21.4,0,16,0.666666667,
9/23/2024 17:00,21.5,0,17,0.708333333,
9/23/2024 18:00,21,0,18,0.75,
9/23/2024 19:00,20.5,0,19,0.791666667,
9/23/2024 20:00,18.3,0,20,0.833333333,
9/23/2024 21:00,17.8,0,21,0.875,
9/23/2024 22:00,17.2,0,22,0.916666667,
9/23/2024 23:00,16.3,0,23,0.958333333,
9/24/2024 0:00,16.3,0,0,0,
9/24/2024 1:00,15.4,0,1,0.041666667,
9/24/2024 2:00,14,0,2,0.083333333,
9/24/2024 3:00,13.8,0,3,0.125,
9/24/2024 4:00,13,0,4,0.166666667,
9/24/2024 5:00,12.4,0,5,0.208333333,
9/24/2024 6:00,12.4,0,6,0.25,
9/24/2024 7:00,11.5,0,7,0.291666667,
9/24/2024 8:00,11.5,0,8,0.333333333,
9/24/2024 9:00,12.4,0,9,0.375,
9/24/2024 10:00,14.6,0,10,0.416666667,
9/24/2024 11:00,15.8,0,11,0.458333333,
9/24/2024 12:00,17.2,0,12,0.5,
9/24/2024 13:00,18.8,0,13,0.541666667,
9/24/2024 14:00,18.8,0,14,0.583333333,
9/24/2024 15:00,19,0,15,0.625,
9/24/2024 16:00,19.7,0,16,0.666666667,
9/24/2024 17:00,19.3,0,17,0.708333333,
9/24/2024 18:00,18.7,0,18,0.75,
9/24/2024 19:00,18.1,0,19,0.791666667,
9/24/2024 20:00,16.3,0.7,20,0.833333333,
9/24/2024 21:00,15.5,0,21,0.875,
9/24/2024 22:00,15.2,0,22,0.916666667,
9/24/2024 23:00,14.9,0,23,0.958333333,
9/25/2024 0:00,13.8,0,0,0,
9/25/2024 1:00,13.2,0,1,0.041666667,
9/25/2024 2:00,13.5,0,2,0.083333333,
9/25/2024 3:00,13.3,0,3,0.125,
9/25/2024 4:00,13,0,4,0.166666667,
9/25/2024 5:00,13.6,0,5,0.208333333,
9/25/2024 6:00,13,0,6,0.25,
9/25/2024 7:00,13.7,0,7,0.291666667,
9/25/2024 8:00,13.5,1.1,8,0.333333333,
9/25/2024 9:00,13.8,3.2,9,0.375,
9/25/2024 10:00,14.1,0.9,10,0.416666667,
9/25/2024 11:00,13.7,0.1,11,0.458333333,
9/25/2024 12:00,14.5,1.1,12,0.5,
9/25/2024 13:00,14,0.1,13,0.541666667,
9/25/2024 14:00,14.4,0,14,0.583333333,
9/25/2024 15:00,16.1,0,15,0.625,
9/25/2024 16:00,16.8,0,16,0.666666667,
9/25/2024 17:00,16.3,0,17,0.708333333,
9/25/2024 18:00,16.6,0,18,0.75,
9/25/2024 19:00,15.9,0,19,0.791666667,
9/25/2024 20:00,15,0,20,0.833333333,
9/25/2024 21:00,15,0,21,0.875,
9/25/2024 22:00,14.3,0,22,0.916666667,
9/25/2024 23:00,14.4,0,23,0.958333333,
9/26/2024 0:00,14.6,0,0,0,
9/26/2024 1:00,14.1,0,1,0.041666667,
9/26/2024 2:00,13.8,0.1,2,0.083333333,
9/26/2024 3:00,13.6,0.6,3,0.125,
9/26/2024 4:00,13.4,1.5,4,0.166666667,
9/26/2024 5:00,13.4,2.3,5,0.208333333,
9/26/2024 6:00,13.5,2.7,6,0.25,
9/26/2024 7:00,14.1,0.3,7,0.291666667,
9/26/2024 8:00,14.6,0,8,0.333333333,
9/26/2024 9:00,15.1,0.1,9,0.375,
9/26/2024 10:00,15.8,0.1,10,0.416666667,
9/26/2024 11:00,16.3,0,11,0.458333333,
9/26/2024 12:00,17.2,0,12,0.5,
9/26/2024 13:00,17.6,0,13,0.541666667,
9/26/2024 14:00,16.9,0,14,0.583333333,
9/26/2024 15:00,17.2,0.3,15,0.625,
9/26/2024 16:00,18.4,0,16,0.666666667,
9/26/2024 17:00,17.9,0,17,0.708333333,
9/26/2024 18:00,16.8,0,18,0.75,
9/26/2024 19:00,17.4,0.1,19,0.791666667,
9/26/2024 20:00,16.5,0,20,0.833333333,
9/26/2024 21:00,14.9,13.5,21,0.875,
9/26/2024 22:00,13.7,0.1,22,0.916666667,
9/26/2024 23:00,13.5,0.4,23,0.958333333,
9/27/2024 0:00,13.3,0.1,0,0,
9/27/2024 1:00,13.3,0,1,0.041666667,
9/27/2024 2:00,13.3,0,2,0.083333333,
9/27/2024 3:00,13.7,0,3,0.125,
9/27/2024 4:00,13.3,0.4,4,0.166666667,
9/27/2024 5:00,12.9,0,5,0.208333333,
9/27/2024 6:00,12.2,0,6,0.25,
9/27/2024 7:00,11.6,0,7,0.291666667,
9/27/2024 8:00,11.7,0,8,0.333333333,
9/27/2024 9:00,12,0,9,0.375,
9/27/2024 10:00,12.3,0,10,0.416666667,
9/27/2024 11:00,12.5,0,11,0.458333333,
9/27/2024 12:00,12.8,0,12,0.5,
9/27/2024 13:00,12.5,1,13,0.541666667,
9/27/2024 14:00,12.4,0.6,14,0.583333333,
9/27/2024 15:00,11.5,1.1,15,0.625,
9/27/2024 16:00,11,3.8,16,0.666666667,
9/27/2024 17:00,11.3,2.2,17,0.708333333,
9/27/2024 18:00,12.5,0,18,0.75,
9/27/2024 19:00,12.6,0.1,19,0.791666667,
9/27/2024 20:00,12.1,0,20,0.833333333,
9/27/2024 21:00,12.1,0,21,0.875,
9/27/2024 22:00,10.9,0,22,0.916666667,
9/27/2024 23:00,10.6,0,23,0.958333333,
9/28/2024 0:00,10.3,0,0,0,
9/28/2024 1:00,10,0,1,0.041666667,
9/28/2024 2:00,10.8,0,2,0.083333333,
9/28/2024 3:00,9,0,3,0.125,
9/28/2024 4:00,8.1,0,4,0.166666667,
9/28/2024 5:00,8.8,0,5,0.208333333,
9/28/2024 6:00,8.1,0.3,6,0.25,
9/28/2024 7:00,8,0,7,0.291666667,
9/28/2024 8:00,8.1,0,8,0.333333333,
9/28/2024 9:00,8.9,0,9,0.375,
9/28/2024 10:00,10.1,1.2,10,0.416666667,
9/28/2024 11:00,10.7,0,11,0.458333333,
9/28/2024 12:00,11.8,0.2,12,0.5,
9/28/2024 13:00,10.6,0,13,0.541666667,
9/28/2024 14:00,12.9,0,14,0.583333333,
9/28/2024 15:00,13,0.2,15,0.625,
9/28/2024 16:00,12.4,0,16,0.666666667,
9/28/2024 17:00,12.7,0,17,0.708333333,
9/28/2024 18:00,12.2,0,18,0.75,
9/28/2024 19:00,11.4,0,19,0.791666667,
9/28/2024 20:00,9.4,0,20,0.833333333,
9/28/2024 21:00,9,0,21,0.875,
9/28/2024 22:00,8.6,0,22,0.916666667,
9/28/2024 23:00,7,0,23,0.958333333,
9/29/2024 0:00,7,0,0,0,
9/29/2024 1:00,6.5,0,1,0.041666667,
9/29/2024 2:00,5.9,0,2,0.083333333,
9/29/2024 3:00,6.2,0,3,0.125,
9/29/2024 4:00,7.2,0,4,0.166666667,
9/29/2024 5:00,5.5,0,5,0.208333333,
9/29/2024 6:00,6,0,6,0.25,
9/29/2024 7:00,6.4,0,7,0.291666667,
9/29/2024 8:00,5.1,0,8,0.333333333,
9/29/2024 9:00,7.3,0,9,0.375,
9/29/2024 10:00,9.6,0,10,0.416666667,
9/29/2024 11:00,11.1,0,11,0.458333333,
9/29/2024 12:00,13.6,0,12,0.5,
9/29/2024 13:00,14.3,0,13,0.541666667,
9/29/2024 14:00,14.5,0,14,0.583333333,
9/29/2024 15:00,15,0,15,0.625,
9/29/2024 16:00,15.1,0,16,0.666666667,
9/29/2024 17:00,14.6,0,17,0.708333333,
9/29/2024 18:00,14.1,0,18,0.75,
9/29/2024 19:00,13.2,0,19,0.791666667,
9/29/2024 20:00,12.1,0,20,0.833333333,
9/29/2024 21:00,11.5,0,21,0.875,
9/29/2024 22:00,11.2,0,22,0.916666667,
9/29/2024 23:00,10.6,0,23,0.958333333,
9/30/2024 0:00,10.3,0,0,0,
9/30/2024 1:00,10.1,0,1,0.041666667,
9/30/2024 2:00,9.3,0,2,0.083333333,
9/30/2024 3:00,8.8,0,3,0.125,
9/30/2024 4:00,8.8,0,4,0.166666667,
9/30/2024 5:00,8,0,5,0.208333333,
9/30/2024 6:00,7.9,0,6,0.25,
9/30/2024 7:00,8,0,7,0.291666667,
9/30/2024 8:00,7.7,0,8,0.333333333,
9/30/2024 9:00,8.5,0,9,0.375,
9/30/2024 10:00,10,0,10,0.416666667,
9/30/2024 11:00,11.1,0,11,0.458333333,
9/30/2024 12:00,11.7,0,12,0.5,
9/30/2024 13:00,13.8,0,13,0.541666667,
9/30/2024 14:00,14.8,0,14,0.583333333,
9/30/2024 15:00,15.4,0,15,0.625,
9/30/2024 16:00,15.1,0,16,0.666666667,
9/30/2024 17:00,13.3,0.2,17,0.708333333,
9/30/2024 18:00,13.3,0.6,18,0.75,
9/30/2024 19:00,11.2,0.5,19,0.791666667,
9/30/2024 20:00,11.4,1.4,20,0.833333333,
9/30/2024 21:00,10.8,1.5,21,0.875,
9/30/2024 22:00,11.5,4.2,22,0.916666667,
9/30/2024 23:00,12.3,1.3,23,0.958333333,
10/1/2024 0:00,12.4,0.7,0,0,
10/1/2024 1:00,12.8,0.7,1,0.041666667,
10/1/2024 2:00,13.3,0.1,2,0.083333333,
10/1/2024 3:00,13.2,0,3,0.125,
10/1/2024 4:00,13.2,0.5,4,0.166666667,
10/1/2024 5:00,13.2,0.1,5,0.208333333,
10/1/2024 6:00,12.4,0,6,0.25,
10/1/2024 7:00,12.2,0,7,0.291666667,
10/1/2024 8:00,12.9,0,8,0.333333333,
10/1/2024 9:00,12.2,0,9,0.375,
10/1/2024 10:00,12.3,0.5,10,0.416666667,
10/1/2024 11:00,13.4,0.1,11,0.458333333,
10/1/2024 12:00,12.9,0,12,0.5,
10/1/2024 13:00,12.4,0,13,0.541666667,
10/1/2024 14:00,12.3,0.1,14,0.583333333,
10/1/2024 15:00,12.3,0.2,15,0.625,
10/1/2024 16:00,12.4,1.1,16,0.666666667,
10/1/2024 17:00,12.6,0.5,17,0.708333333,
10/1/2024 18:00,12.8,0.6,18,0.75,
10/1/2024 19:00,12.7,0.5,19,0.791666667,
10/1/2024 20:00,12.7,0.7,20,0.833333333,
10/1/2024 21:00,12.7,3.2,21,0.875,
10/1/2024 22:00,12.5,1.1,22,0.916666667,
10/1/2024 23:00,12.6,0.4,23,0.958333333,
10/2/2024 0:00,12.4,2.5,0,0,
10/2/2024 1:00,11.6,1.1,1,0.041666667,
10/2/2024 2:00,11.4,0,2,0.083333333,
10/2/2024 3:00,10.6,0,3,0.125,
10/2/2024 4:00,9.5,0.2,4,0.166666667,
10/2/2024 5:00,9.5,0,5,0.208333333,
10/2/2024 6:00,9.2,0,6,0.25,
10/2/2024 7:00,9.1,0,7,0.291666667,
10/2/2024 8:00,9.4,0,8,0.333333333,
10/2/2024 9:00,9.6,0,9,0.375,
10/2/2024 10:00,9.4,0.1,10,0.416666667,
10/2/2024 11:00,9.7,0,11,0.458333333,
10/2/2024 12:00,10.5,0,12,0.5,
10/2/2024 13:00,11.9,0,13,0.541666667,
10/2/2024 14:00,11.3,0,14,0.583333333,
10/2/2024 15:00,12.3,0,15,0.625,
10/2/2024 16:00,12.2,0,16,0.666666667,
10/2/2024 17:00,12.5,0,17,0.708333333,
10/2/2024 18:00,12.6,0,18,0.75,
10/2/2024 19:00,11.6,0,19,0.791666667,
10/2/2024 20:00,11.4,0,20,0.833333333,
10/2/2024 21:00,10,0,21,0.875,
10/2/2024 22:00,9.5,0,22,0.916666667,
10/2/2024 23:00,8.1,0,23,0.958333333,
10/3/2024 0:00,8.1,0,0,0,
10/3/2024 1:00,7.2,0,1,0.041666667,
10/3/2024 2:00,6.8,0,2,0.083333333,
10/3/2024 3:00,7.6,0,3,0.125,
10/3/2024 4:00,6.2,0,4,0.166666667,
10/3/2024 5:00,5.9,0,5,0.208333333,
10/3/2024 6:00,5.9,0,6,0.25,
10/3/2024 7:00,6.2,0,7,0.291666667,
10/3/2024 8:00,5.9,0,8,0.333333333,
10/3/2024 9:00,7,0,9,0.375,
10/3/2024 10:00,9.5,0,10,0.416666667,
10/3/2024 11:00,11.6,0,11,0.458333333,
10/3/2024 12:00,12.8,0,12,0.5,
10/3/2024 13:00,13.9,0,13,0.541666667,
10/3/2024 14:00,14.3,0,14,0.583333333,
10/3/2024 15:00,14.8,0,15,0.625,
10/3/2024 16:00,14.7,0,16,0.666666667,
10/3/2024 17:00,14.1,0,17,0.708333333,
10/3/2024 18:00,13.8,0,18,0.75,
10/3/2024 19:00,12.2,0,19,0.791666667,
10/3/2024 20:00,10.2,0,20,0.833333333,
10/3/2024 21:00,9.4,0,21,0.875,
10/3/2024 22:00,8.8,0,22,0.916666667,
10/3/2024 23:00,8,0,23,0.958333333,
10/4/2024 0:00,7.4,0,0,0,
10/4/2024 1:00,6.7,0,1,0.041666667,
10/4/2024 2:00,6.2,0,2,0.083333333,
10/4/2024 3:00,5.8,0,3,0.125,
10/4/2024 4:00,5.3,0,4,0.166666667,
10/4/2024 5:00,4.6,0,5,0.208333333,
10/4/2024 6:00,4.6,0,6,0.25,
10/4/2024 7:00,4.5,0,7,0.291666667,
10/4/2024 8:00,4.3,0,8,0.333333333,
10/4/2024 9:00,5.6,0,9,0.375,
10/4/2024 10:00,8.7,0,10,0.416666667,
10/4/2024 11:00,10,0,11,0.458333333,
10/4/2024 12:00,12.9,0,12,0.5,
10/4/2024 13:00,14.4,0,13,0.541666667,
10/4/2024 14:00,14.9,0,14,0.583333333,
10/4/2024 15:00,15.4,0,15,0.625,
10/4/2024 16:00,15.5,0,16,0.666666667,
10/4/2024 17:00,15,0,17,0.708333333,
10/4/2024 18:00,14.6,0,18,0.75,
10/4/2024 19:00,13,0,19,0.791666667,
10/4/2024 20:00,12.2,0,20,0.833333333,
10/4/2024 21:00,11.9,0,21,0.875,
10/4/2024 22:00,9,0,22,0.916666667,
10/4/2024 23:00,9.3,0,23,0.958333333,
10/5/2024 0:00,8.1,0,0,0,
10/5/2024 1:00,7.1,0,1,0.041666667,
10/5/2024 2:00,6.8,0,2,0.083333333,
10/5/2024 3:00,6.6,0,3,0.125,
10/5/2024 4:00,5.7,0,4,0.166666667,
10/5/2024 5:00,5.5,0,5,0.208333333,
10/5/2024 6:00,4.1,0,6,0.25,
10/5/2024 7:00,5.2,0,7,0.291666667,
10/5/2024 8:00,4.6,0,8,0.333333333,
10/5/2024 9:00,5.6,0,9,0.375,
10/5/2024 10:00,8.5,0,10,0.416666667,
10/5/2024 11:00,9.9,0,11,0.458333333,
10/5/2024 12:00,12.3,0,12,0.5,
10/5/2024 13:00,14.2,0,13,0.541666667,
10/5/2024 14:00,14.7,0,14,0.583333333,
10/5/2024 15:00,15.2,0,15,0.625,
10/5/2024 16:00,15.5,0,16,0.666666667,
10/5/2024 17:00,14.6,0,17,0.708333333,
10/5/2024 18:00,13.8,0,18,0.75,
10/5/2024 19:00,13.3,0,19,0.791666667,
10/5/2024 20:00,10.9,0,20,0.833333333,
10/5/2024 21:00,10,0,21,0.875,
10/5/2024 22:00,9.3,0,22,0.916666667,
10/5/2024 23:00,8.3,0,23,0.958333333,
10/6/2024 0:00,7.9,0,0,0,
10/6/2024 1:00,7.6,0,1,0.041666667,
10/6/2024 2:00,6.7,0,2,0.083333333,
10/6/2024 3:00,6.7,0,3,0.125,
10/6/2024 4:00,6.1,0,4,0.166666667,
10/6/2024 5:00,5.6,0,5,0.208333333,
10/6/2024 6:00,5.8,0,6,0.25,
10/6/2024 7:00,5.3,0,7,0.291666667,
10/6/2024 8:00,5.2,0,8,0.333333333,
10/6/2024 9:00,6.2,0,9,0.375,
10/6/2024 10:00,7.9,0,10,0.416666667,
10/6/2024 11:00,10.1,0,11,0.458333333,
10/6/2024 12:00,12.2,0,12,0.5,
10/6/2024 13:00,13.5,0,13,0.541666667,
10/6/2024 14:00,14.3,0,14,0.583333333,
10/6/2024 15:00,15.3,0,15,0.625,
10/6/2024 16:00,15.1,0,16,0.666666667,
10/6/2024 17:00,14.7,0,17,0.708333333,
10/6/2024 18:00,14.6,0,18,0.75,
10/6/2024 19:00,13.6,0,19,0.791666667,
10/6/2024 20:00,11.8,0,20,0.833333333,
10/6/2024 21:00,11.2,0,21,0.875,
10/6/2024 22:00,10.4,0,22,0.916666667,
10/6/2024 23:00,9.4,0,23,0.958333333,
10/7/2024 0:00,9.7,0,0,0,
10/7/2024 1:00,9.8,0,1,0.041666667,
10/7/2024 2:00,9.3,0,2,0.083333333,
10/7/2024 3:00,11,0,3,0.125,
10/7/2024 4:00,10,1.3,4,0.166666667,
10/7/2024 5:00,10.4,0,5,0.208333333,
10/7/2024 6:00,11,0,6,0.25,
10/7/2024 7:00,11.3,0,7,0.291666667,
10/7/2024 8:00,12.4,0,8,0.333333333,
10/7/2024 9:00,13.4,0,9,0.375,
10/7/2024 10:00,14.2,0,10,0.416666667,
10/7/2024 11:00,15.5,0,11,0.458333333,
10/7/2024 12:00,16.3,0,12,0.5,
10/7/2024 13:00,16.6,0,13,0.541666667,
10/7/2024 14:00,18,0,14,0.583333333,
10/7/2024 15:00,18,0,15,0.625,
10/7/2024 16:00,18.5,0,16,0.666666667,
10/7/2024 17:00,18.2,0,17,0.708333333,
10/7/2024 18:00,17.4,0,18,0.75,
10/7/2024 19:00,16.2,0,19,0.791666667,
10/7/2024 20:00,14.7,0,20,0.833333333,
10/7/2024 21:00,14,0,21,0.875,
10/7/2024 22:00,13.6,0,22,0.916666667,
10/7/2024 23:00,13.2,0,23,0.958333333,
10/8/2024 0:00,13.1,0,0,0,
10/8/2024 1:00,13.6,0,1,0.041666667,
10/8/2024 2:00,13.6,0,2,0.083333333,
10/8/2024 3:00,13.6,0,3,0.125,
10/8/2024 4:00,14,0.4,4,0.166666667,
10/8/2024 5:00,14.3,0.2,5,0.208333333,
10/8/2024 6:00,14.4,0,6,0.25,
10/8/2024 7:00,15,0,7,0.291666667,
10/8/2024 8:00,15.2,0,8,0.333333333,
10/8/2024 9:00,15.7,0,9,0.375,
10/8/2024 10:00,16.1,0,10,0.416666667,
10/8/2024 11:00,16.3,0,11,0.458333333,
10/8/2024 12:00,16.8,0,12,0.5,
10/8/2024 13:00,17.1,0,13,0.541666667,
10/8/2024 14:00,18,0,14,0.583333333,
10/8/2024 15:00,17.6,0,15,0.625,
10/8/2024 16:00,16.9,0,16,0.666666667,
10/8/2024 17:00,17.4,0,17,0.708333333,
10/8/2024 18:00,16.7,0,18,0.75,
10/8/2024 19:00,16.1,0,19,0.791666667,
10/8/2024 20:00,15.5,0,20,0.833333333,
10/8/2024 21:00,14.7,0,21,0.875,
10/8/2024 22:00,14.6,0,22,0.916666667,
10/8/2024 23:00,14.7,0,23,0.958333333,
10/9/2024 0:00,13.7,0,0,0,
10/9/2024 1:00,13.5,0,1,0.041666667,
10/9/2024 2:00,13.4,0,2,0.083333333,
10/9/2024 3:00,12.5,0,3,0.125,
10/9/2024 4:00,13,0,4,0.166666667,
10/9/2024 5:00,12.9,0,5,0.208333333,
10/9/2024 6:00,12.9,0,6,0.25,
10/9/2024 7:00,13.3,0,7,0.291666667,
10/9/2024 8:00,13.8,0,8,0.333333333,
10/9/2024 9:00,13.8,0,9,0.375,
10/9/2024 10:00,14.1,0,10,0.416666667,
10/9/2024 11:00,14.9,0,11,0.458333333,
10/9/2024 12:00,15.7,0,12,0.5,
10/9/2024 13:00,16.1,0,13,0.541666667,
10/9/2024 14:00,15.7,0,14,0.583333333,
10/9/2024 15:00,15.8,0,15,0.625,
10/9/2024 16:00,16.1,0,16,0.666666667,
10/9/2024 17:00,15.2,0,17,0.708333333,
10/9/2024 18:00,14.7,0,18,0.75,
10/9/2024 19:00,14.3,0.2,19,0.791666667,
10/9/2024 20:00,13.7,0.6,20,0.833333333,
10/9/2024 21:00,13.7,0.4,21,0.875,
10/9/2024 22:00,13.5,1,22,0.916666667,
10/9/2024 23:00,12.9,1.9,23,0.958333333,
10/10/2024 0:00,12.8,0.7,0,0,
10/10/2024 1:00,13,0.8,1,0.041666667,
10/10/2024 2:00,12.4,1,2,0.083333333,
10/10/2024 3:00,12.1,0.3,3,0.125,
10/10/2024 4:00,12.1,0.2,4,0.166666667,
10/10/2024 5:00,12.3,0,5,0.208333333,
10/10/2024 6:00,12.4,0,6,0.25,
10/10/2024 7:00,12.3,1.1,7,0.291666667,
10/10/2024 8:00,12.7,0,8,0.333333333,
10/10/2024 9:00,13,0,9,0.375,
10/10/2024 10:00,12.7,0,10,0.416666667,
10/10/2024 11:00,12.6,0,11,0.458333333,
10/10/2024 12:00,12.5,0,12,0.5,
10/10/2024 13:00,12,0,13,0.541666667,
10/10/2024 14:00,13.1,0,14,0.583333333,
10/10/2024 15:00,13.7,0,15,0.625,
10/10/2024 16:00,13,0,16,0.666666667,
